# id   # size    # up frames            # right frames         # down frames          # left frames          # speed   # key frames # name
-----------------------------------------------------------------------------------------------------------------------------------------------
101920 | 24,32   | 123050,123040,123060 | 123080,123070,123090 | 123110,123100,123120 | 123140,123130,123150 | 0.2     | 0,0,0,0    | 
101930 | 24,32   | 123170,123160,123180 | 123200,123190,123210 | 123230,123220,123240 | 123260,123250,123270 | 0.2     | 0,0,0,0    | 
101940 | 24,32   | 123290,123280,123300 | 123320,123310,123330 | 123350,123340,123360 | 123380,123370,123390 | 0.2     | 0,0,0,0    | 
101950 | 24,32   | 123410,123400,123420 | 123440,123430,123450 | 123470,123460,123480 | 123500,123490,123510 | 0.2     | 0,0,0,0    | 
101960 | 24,32   | 123530,123520,123540 | 123560,123550,123570 | 123590,123580,123600 | 123620,123610,123630 | 0.2     | 0,0,0,0    | 
101970 | 24,32   | 123650,123640,123660 | 123680,123670,123690 | 123710,123700,123720 | 123740,123730,123750 | 0.2     | 0,0,0,0    | 
101980 | 24,32   | 123770,123760,123780 | 123800,123790,123810 | 123830,123820,123840 | 123860,123850,123870 | 0.2     | 0,0,0,0    | 
101990 | 24,32   | 123890,123880,123900 | 123920,123910,123930 | 123950,123940,123960 | 123980,123970,123990 | 0.2     | 0,0,0,0    | 
102000 | 24,32   | 124010,124000,124020 | 124040,124030,124050 | 124070,124060,124080 | 124100,124090,124110 | 0.2     | 0,0,0,0    | 
102010 | 24,32   | 124130,124120,124140 | 124160,124150,124170 | 124190,124180,124200 | 124220,124210,124230 | 0.2     | 0,0,0,0    | 
102020 | 24,32   | 124250,124240,124260 | 124280,124270,124290 | 124310,124300,124320 | 124340,124330,124350 | 0.2     | 0,0,0,0    | 
102030 | 24,32   | 124370,124360,124380 | 124400,124390,124410 | 124430,124420,124440 | 124460,124450,124470 | 0.2     | 0,0,0,0    | 
102040 | 24,32   | 124490,124480,124500 | 124520,124510,124530 | 124550,124540,124560 | 124580,124570,124590 | 0.2     | 0,0,0,0    | 
102050 | 24,32   | 124610,124600,124620 | 124640,124630,124650 | 124670,124660,124680 | 124700,124690,124710 | 0.2     | 0,0,0,0    | 
102060 | 24,32   | 124730,124720,124740 | 124760,124750,124770 | 124790,124780,124800 | 124820,124810,124830 | 0.2     | 0,0,0,0    | 
102070 | 24,32   | 124850,124840,124860 | 124880,124870,124890 | 124910,124900,124920 | 124940,124930,124950 | 0.2     | 0,0,0,0    | 
102080 | 24,32   | 124970,124960,124980 | 125000,124990,125010 | 125030,125020,125040 | 125060,125050,125070 | 0.2     | 0,0,0,0    | 
102090 | 24,32   | 125090,125080,125100 | 125120,125110,125130 | 125150,125140,125160 | 125180,125170,125190 | 0.2     | 0,0,0,0    | 
102100 | 24,32   | 125210,125200,125220 | 125240,125230,125250 | 125270,125260,125280 | 125300,125290,125310 | 0.2     | 0,0,0,0    | 
102110 | 24,32   | 125330,125320,125340 | 125360,125350,125370 | 125390,125380,125400 | 125420,125410,125430 | 0.2     | 0,0,0,0    | 
102120 | 24,32   | 125450,125440,125460 | 125480,125470,125490 | 125510,125500,125520 | 125540,125530,125550 | 0.2     | 0,0,0,0    | 
102130 | 24,32   | 125570,125560,125580 | 125600,125590,125610 | 125630,125620,125640 | 125660,125650,125670 | 0.2     | 0,0,0,0    | 
102140 | 24,32   | 125690,125680,125700 | 125720,125710,125730 | 125750,125740,125760 | 125780,125770,125790 | 0.2     | 0,0,0,0    | 
102150 | 24,32   | 125810,125800,125820 | 125840,125830,125850 | 125870,125860,125880 | 125900,125890,125910 | 0.2     | 0,0,0,0    | 
102160 | 24,32   | 125930,125920,125940 | 125960,125950,125970 | 125990,125980,126000 | 126020,126010,126030 | 0.2     | 0,0,0,0    | 
102170 | 24,32   | 126050,126040,126060 | 126080,126070,126090 | 126110,126100,126120 | 126140,126130,126150 | 0.2     | 0,0,0,0    | 
102180 | 24,32   | 126170,126160,126180 | 126200,126190,126210 | 126230,126220,126240 | 126260,126250,126270 | 0.2     | 0,0,0,0    | 
102190 | 24,32   | 126290,126280,126300 | 126320,126310,126330 | 126350,126340,126360 | 126380,126370,126390 | 0.2     | 0,0,0,0    | 
102200 | 24,32   | 126410,126400,126420 | 126440,126430,126450 | 126470,126460,126480 | 126500,126490,126510 | 0.2     | 0,0,0,0    | 
102210 | 24,32   | 126530,126520,126540 | 126560,126550,126570 | 126590,126580,126600 | 126620,126610,126630 | 0.2     | 0,0,0,0    | 
102220 | 24,32   | 126650,126640,126660 | 126680,126670,126690 | 126710,126700,126720 | 126740,126730,126750 | 0.2     | 0,0,0,0    | 
102230 | 24,32   | 126770,126760,126780 | 126800,126790,126810 | 126830,126820,126840 | 126860,126850,126870 | 0.2     | 0,0,0,0    | 
102240 | 24,32   | 126890,126880,126900 | 126920,126910,126930 | 126950,126940,126960 | 126980,126970,126990 | 0.2     | 0,0,0,0    | 
102250 | 24,32   | 127010,127000,127020 | 127040,127030,127050 | 127070,127060,127080 | 127100,127090,127110 | 0.2     | 0,0,0,0    | 
102260 | 24,32   | 127130,127120,127140 | 127160,127150,127170 | 127190,127180,127200 | 127220,127210,127230 | 0.2     | 0,0,0,0    | 
102270 | 24,32   | 127250,127240,127260 | 127280,127270,127290 | 127310,127300,127320 | 127340,127330,127350 | 0.2     | 0,0,0,0    | 
102280 | 24,32   | 127370,127360,127380 | 127400,127390,127410 | 127430,127420,127440 | 127460,127450,127470 | 0.2     | 0,0,0,0    | 
102290 | 24,32   | 127490,127480,127500 | 127520,127510,127530 | 127550,127540,127560 | 127580,127570,127590 | 0.2     | 0,0,0,0    | 
102300 | 24,32   | 127610,127600,127620 | 127640,127630,127650 | 127670,127660,127680 | 127700,127690,127710 | 0.2     | 0,0,0,0    | 
102310 | 24,32   | 127730,127720,127740 | 127760,127750,127770 | 127790,127780,127800 | 127820,127810,127830 | 0.2     | 0,0,0,0    | 
102320 | 24,32   | 127850,127840,127860 | 127880,127870,127890 | 127910,127900,127920 | 127940,127930,127950 | 0.2     | 0,0,0,0    | 
102330 | 24,32   | 127970,127960,127980 | 128000,127990,128010 | 128030,128020,128040 | 128060,128050,128070 | 0.2     | 0,0,0,0    | 
102340 | 24,32   | 128090,128080,128100 | 128120,128110,128130 | 128150,128140,128160 | 128180,128170,128190 | 0.2     | 0,0,0,0    | 
102350 | 24,32   | 128210,128200,128220 | 128240,128230,128250 | 128270,128260,128280 | 128300,128290,128310 | 0.2     | 0,0,0,0    | 
102360 | 24,32   | 128330,128320,128340 | 128360,128350,128370 | 128390,128380,128400 | 128420,128410,128430 | 0.2     | 0,0,0,0    | 
102370 | 24,32   | 128450,128440,128460 | 128480,128470,128490 | 128510,128500,128520 | 128540,128530,128550 | 0.2     | 0,0,0,0    | 
102380 | 24,32   | 128570,128560,128580 | 128600,128590,128610 | 128630,128620,128640 | 128660,128650,128670 | 0.2     | 0,0,0,0    | 
102390 | 24,32   | 128690,128680,128700 | 128720,128710,128730 | 128750,128740,128760 | 128780,128770,128790 | 0.2     | 0,0,0,0    | 
102400 | 24,32   | 128810,128800,128820 | 128840,128830,128850 | 128870,128860,128880 | 128900,128890,128910 | 0.2     | 0,0,0,0    | 
102410 | 24,32   | 128930,128920,128940 | 128960,128950,128970 | 128990,128980,129000 | 129020,129010,129030 | 0.2     | 0,0,0,0    | 
102420 | 24,32   | 129050,129040,129060 | 129080,129070,129090 | 129110,129100,129120 | 129140,129130,129150 | 0.2     | 0,0,0,0    | 
102430 | 24,32   | 129170,129160,129180 | 129200,129190,129210 | 129230,129220,129240 | 129260,129250,129270 | 0.2     | 0,0,0,0    | 
102440 | 24,32   | 129290,129280,129300 | 129320,129310,129330 | 129350,129340,129360 | 129380,129370,129390 | 0.2     | 0,0,0,0    | 
102450 | 24,32   | 129410,129400,129420 | 129440,129430,129450 | 129470,129460,129480 | 129500,129490,129510 | 0.2     | 0,0,0,0    | 
102460 | 24,32   | 129530,129520,129540 | 129560,129550,129570 | 129590,129580,129600 | 129620,129610,129630 | 0.2     | 0,0,0,0    | 
102470 | 24,32   | 129650,129640,129660 | 129680,129670,129690 | 129710,129700,129720 | 129740,129730,129750 | 0.2     | 0,0,0,0    | 
102480 | 24,32   | 129770,129760,129780 | 129800,129790,129810 | 129830,129820,129840 | 129860,129850,129870 | 0.2     | 0,0,0,0    | 
102490 | 24,32   | 129890,129880,129900 | 129920,129910,129930 | 129950,129940,129960 | 129980,129970,129990 | 0.2     | 0,0,0,0    | 
102500 | 24,32   | 130010,130000,130020 | 130040,130030,130050 | 130070,130060,130080 | 130100,130090,130110 | 0.2     | 0,0,0,0    | 
102510 | 24,32   | 130130,130120,130140 | 130160,130150,130170 | 130190,130180,130200 | 130220,130210,130230 | 0.2     | 0,0,0,0    | 
102520 | 24,32   | 130250,130240,130260 | 130280,130270,130290 | 130310,130300,130320 | 130340,130330,130350 | 0.2     | 0,0,0,0    | 
102530 | 24,32   | 130370,130360,130380 | 130400,130390,130410 | 130430,130420,130440 | 130460,130450,130470 | 0.2     | 0,0,0,0    | 
102540 | 24,32   | 130490,130480,130500 | 130520,130510,130530 | 130550,130540,130560 | 130580,130570,130590 | 0.2     | 0,0,0,0    | 
102550 | 24,32   | 130610,130600,130620 | 130640,130630,130650 | 130670,130660,130680 | 130700,130690,130710 | 0.2     | 0,0,0,0    | 
102560 | 24,32   | 130730,130720,130740 | 130760,130750,130770 | 130790,130780,130800 | 130820,130810,130830 | 0.2     | 0,0,0,0    | 
102570 | 24,32   | 130850,130840,130860 | 130880,130870,130890 | 130910,130900,130920 | 130940,130930,130950 | 0.2     | 0,0,0,0    | 
102580 | 24,32   | 130970,130960,130980 | 131000,130990,131010 | 131030,131020,131040 | 131060,131050,131070 | 0.2     | 0,0,0,0    | 
102590 | 24,32   | 131090,131080,131100 | 131120,131110,131130 | 131150,131140,131160 | 131180,131170,131190 | 0.2     | 0,0,0,0    | 
102600 | 24,32   | 131210,131200,131220 | 131240,131230,131250 | 131270,131260,131280 | 131300,131290,131310 | 0.2     | 0,0,0,0    | 
102610 | 24,32   | 131330,131320,131340 | 131360,131350,131370 | 131390,131380,131400 | 131420,131410,131430 | 0.2     | 0,0,0,0    | 
102620 | 24,32   | 131450,131440,131460 | 131480,131470,131490 | 131510,131500,131520 | 131540,131530,131550 | 0.2     | 0,0,0,0    | 
102630 | 24,32   | 131570,131560,131580 | 131600,131590,131610 | 131630,131620,131640 | 131660,131650,131670 | 0.2     | 0,0,0,0    | 
102640 | 24,32   | 131690,131680,131700 | 131720,131710,131730 | 131750,131740,131760 | 131780,131770,131790 | 0.2     | 0,0,0,0    | 
102650 | 24,32   | 131810,131800,131820 | 131840,131830,131850 | 131870,131860,131880 | 131900,131890,131910 | 0.2     | 0,0,0,0    | 
102660 | 24,32   | 131930,131920,131940 | 131960,131950,131970 | 131990,131980,132000 | 132020,132010,132030 | 0.2     | 0,0,0,0    | 
102670 | 24,32   | 132050,132040,132060 | 132080,132070,132090 | 132110,132100,132120 | 132140,132130,132150 | 0.2     | 0,0,0,0    | 
102680 | 24,32   | 132170,132160,132180 | 132200,132190,132210 | 132230,132220,132240 | 132260,132250,132270 | 0.2     | 0,0,0,0    | 
102690 | 24,32   | 132290,132280,132300 | 132320,132310,132330 | 132350,132340,132360 | 132380,132370,132390 | 0.2     | 0,0,0,0    | 
102700 | 24,32   | 132410,132400,132420 | 132440,132430,132450 | 132470,132460,132480 | 132500,132490,132510 | 0.2     | 0,0,0,0    | 
102710 | 24,32   | 132530,132520,132540 | 132560,132550,132570 | 132590,132580,132600 | 132620,132610,132630 | 0.2     | 0,0,0,0    | 
102720 | 24,32   | 132650,132640,132660 | 132680,132670,132690 | 132710,132700,132720 | 132740,132730,132750 | 0.2     | 0,0,0,0    | 
102730 | 24,32   | 132770,132760,132780 | 132800,132790,132810 | 132830,132820,132840 | 132860,132850,132870 | 0.2     | 0,0,0,0    | 
102740 | 24,32   | 132890,132880,132900 | 132920,132910,132930 | 132950,132940,132960 | 132980,132970,132990 | 0.2     | 0,0,0,0    | 
102750 | 24,32   | 133010,133000,133020 | 133040,133030,133050 | 133070,133060,133080 | 133100,133090,133110 | 0.2     | 0,0,0,0    | 
102760 | 24,32   | 133130,133120,133140 | 133160,133150,133170 | 133190,133180,133200 | 133220,133210,133230 | 0.2     | 0,0,0,0    | 
102770 | 24,32   | 133250,133240,133260 | 133280,133270,133290 | 133310,133300,133320 | 133340,133330,133350 | 0.2     | 0,0,0,0    | 
102780 | 24,32   | 133370,133360,133380 | 133400,133390,133410 | 133430,133420,133440 | 133460,133450,133470 | 0.2     | 0,0,0,0    | 
102790 | 24,32   | 133490,133480,133500 | 133520,133510,133530 | 133550,133540,133560 | 133580,133570,133590 | 0.2     | 0,0,0,0    | 
102800 | 24,32   | 133610,133600,133620 | 133640,133630,133650 | 133670,133660,133680 | 133700,133690,133710 | 0.2     | 0,0,0,0    | 
102810 | 24,32   | 133730,133720,133740 | 133760,133750,133770 | 133790,133780,133800 | 133820,133810,133830 | 0.2     | 0,0,0,0    | 
102820 | 24,32   | 133850,133840,133860 | 133880,133870,133890 | 133910,133900,133920 | 133940,133930,133950 | 0.2     | 0,0,0,0    | 
102830 | 24,32   | 133970,133960,133980 | 134000,133990,134010 | 134030,134020,134040 | 134060,134050,134070 | 0.2     | 0,0,0,0    | 
102840 | 24,32   | 134090,134080,134100 | 134120,134110,134130 | 134150,134140,134160 | 134180,134170,134190 | 0.2     | 0,0,0,0    | 
102850 | 24,32   | 134210,134200,134220 | 134240,134230,134250 | 134270,134260,134280 | 134300,134290,134310 | 0.2     | 0,0,0,0    | 
102860 | 24,32   | 134330,134320,134340 | 134360,134350,134370 | 134390,134380,134400 | 134420,134410,134430 | 0.2     | 0,0,0,0    | 
102870 | 24,32   | 134450,134440,134460 | 134480,134470,134490 | 134510,134500,134520 | 134540,134530,134550 | 0.2     | 0,0,0,0    | 
102880 | 24,32   | 134570,134560,134580 | 134600,134590,134610 | 134630,134620,134640 | 134660,134650,134670 | 0.2     | 0,0,0,0    | 
102890 | 24,32   | 134690,134680,134700 | 134720,134710,134730 | 134750,134740,134760 | 134780,134770,134790 | 0.2     | 0,0,0,0    | 
102900 | 24,32   | 134810,134800,134820 | 134840,134830,134850 | 134870,134860,134880 | 134900,134890,134910 | 0.2     | 0,0,0,0    | 
102910 | 24,32   | 134930,134920,134940 | 134960,134950,134970 | 134990,134980,135000 | 135020,135010,135030 | 0.2     | 0,0,0,0    | 
102920 | 24,32   | 135050,135040,135060 | 135080,135070,135090 | 135110,135100,135120 | 135140,135130,135150 | 0.2     | 0,0,0,0    | 
102930 | 24,32   | 135170,135160,135180 | 135200,135190,135210 | 135230,135220,135240 | 135260,135250,135270 | 0.2     | 0,0,0,0    | 
102940 | 24,32   | 135290,135280,135300 | 135320,135310,135330 | 135350,135340,135360 | 135380,135370,135390 | 0.2     | 0,0,0,0    | 
102950 | 24,32   | 135410,135400,135420 | 135440,135430,135450 | 135470,135460,135480 | 135500,135490,135510 | 0.2     | 0,0,0,0    | 
102960 | 24,32   | 135530,135520,135540 | 135560,135550,135570 | 135590,135580,135600 | 135620,135610,135630 | 0.2     | 0,0,0,0    | 
102970 | 24,32   | 135650,135640,135660 | 135680,135670,135690 | 135710,135700,135720 | 135740,135730,135750 | 0.2     | 0,0,0,0    | 
102980 | 24,32   | 135770,135760,135780 | 135800,135790,135810 | 135830,135820,135840 | 135860,135850,135870 | 0.2     | 0,0,0,0    | 
102990 | 24,32   | 135890,135880,135900 | 135920,135910,135930 | 135950,135940,135960 | 135980,135970,135990 | 0.2     | 0,0,0,0    | 
103000 | 24,32   | 136010,136000,136020 | 136040,136030,136050 | 136070,136060,136080 | 136100,136090,136110 | 0.2     | 0,0,0,0    | 
103010 | 24,32   | 136130,136120,136140 | 136160,136150,136170 | 136190,136180,136200 | 136220,136210,136230 | 0.2     | 0,0,0,0    | 
103020 | 24,32   | 136250,136240,136260 | 136280,136270,136290 | 136310,136300,136320 | 136340,136330,136350 | 0.2     | 0,0,0,0    | 
103030 | 24,32   | 136370,136360,136380 | 136400,136390,136410 | 136430,136420,136440 | 136460,136450,136470 | 0.2     | 0,0,0,0    | 
103040 | 24,32   | 136490,136480,136500 | 136520,136510,136530 | 136550,136540,136560 | 136580,136570,136590 | 0.2     | 0,0,0,0    | 
103050 | 24,32   | 136610,136600,136620 | 136640,136630,136650 | 136670,136660,136680 | 136700,136690,136710 | 0.2     | 0,0,0,0    | 
103060 | 24,32   | 136730,136720,136740 | 136760,136750,136770 | 136790,136780,136800 | 136820,136810,136830 | 0.2     | 0,0,0,0    | 
103070 | 24,32   | 136850,136840,136860 | 136880,136870,136890 | 136910,136900,136920 | 136940,136930,136950 | 0.2     | 0,0,0,0    | 
103080 | 24,32   | 136970,136960,136980 | 137000,136990,137010 | 137030,137020,137040 | 137060,137050,137070 | 0.2     | 0,0,0,0    | 
103090 | 24,32   | 137090,137080,137100 | 137120,137110,137130 | 137150,137140,137160 | 137180,137170,137190 | 0.2     | 0,0,0,0    | 
103100 | 24,32   | 137210,137200,137220 | 137240,137230,137250 | 137270,137260,137280 | 137300,137290,137310 | 0.2     | 0,0,0,0    | 
103110 | 24,32   | 137330,137320,137340 | 137360,137350,137370 | 137390,137380,137400 | 137420,137410,137430 | 0.2     | 0,0,0,0    | 
103120 | 24,32   | 137450,137440,137460 | 137480,137470,137490 | 137510,137500,137520 | 137540,137530,137550 | 0.2     | 0,0,0,0    | 
103130 | 24,32   | 137570,137560,137580 | 137600,137590,137610 | 137630,137620,137640 | 137660,137650,137670 | 0.2     | 0,0,0,0    | 
103140 | 24,32   | 137690,137680,137700 | 137720,137710,137730 | 137750,137740,137760 | 137780,137770,137790 | 0.2     | 0,0,0,0    | 
103150 | 24,32   | 137810,137800,137820 | 137840,137830,137850 | 137870,137860,137880 | 137900,137890,137910 | 0.2     | 0,0,0,0    | 
103160 | 24,32   | 137930,137920,137940 | 137960,137950,137970 | 137990,137980,138000 | 138020,138010,138030 | 0.2     | 0,0,0,0    | 
103170 | 24,32   | 138050,138040,138060 | 138080,138070,138090 | 138110,138100,138120 | 138140,138130,138150 | 0.2     | 0,0,0,0    | 
103180 | 24,32   | 138170,138160,138180 | 138200,138190,138210 | 138230,138220,138240 | 138260,138250,138270 | 0.2     | 0,0,0,0    | 
103190 | 24,32   | 138290,138280,138300 | 138320,138310,138330 | 138350,138340,138360 | 138380,138370,138390 | 0.2     | 0,0,0,0    | 
103200 | 24,32   | 138410,138400,138420 | 138440,138430,138450 | 138470,138460,138480 | 138500,138490,138510 | 0.2     | 0,0,0,0    | 
103210 | 24,32   | 138530,138520,138540 | 138560,138550,138570 | 138590,138580,138600 | 138620,138610,138630 | 0.2     | 0,0,0,0    | 
103220 | 24,32   | 138650,138640,138660 | 138680,138670,138690 | 138710,138700,138720 | 138740,138730,138750 | 0.2     | 0,0,0,0    | 
103230 | 24,32   | 138770,138760,138780 | 138800,138790,138810 | 138830,138820,138840 | 138860,138850,138870 | 0.2     | 0,0,0,0    | 
103240 | 24,32   | 138890,138880,138900 | 138920,138910,138930 | 138950,138940,138960 | 138980,138970,138990 | 0.2     | 0,0,0,0    | 
103250 | 24,32   | 139010,139000,139020 | 139040,139030,139050 | 139070,139060,139080 | 139100,139090,139110 | 0.2     | 0,0,0,0    | 
103260 | 24,32   | 139130,139120,139140 | 139160,139150,139170 | 139190,139180,139200 | 139220,139210,139230 | 0.2     | 0,0,0,0    | 
103270 | 24,32   | 139250,139240,139260 | 139280,139270,139290 | 139310,139300,139320 | 139340,139330,139350 | 0.2     | 0,0,0,0    | 
103280 | 24,32   | 139370,139360,139380 | 139400,139390,139410 | 139430,139420,139440 | 139460,139450,139470 | 0.2     | 0,0,0,0    | 
103290 | 24,32   | 139490,139480,139500 | 139520,139510,139530 | 139550,139540,139560 | 139580,139570,139590 | 0.2     | 0,0,0,0    | 
103300 | 24,32   | 139610,139600,139620 | 139640,139630,139650 | 139670,139660,139680 | 139700,139690,139710 | 0.2     | 0,0,0,0    | 
103310 | 24,32   | 139730,139720,139740 | 139760,139750,139770 | 139790,139780,139800 | 139820,139810,139830 | 0.2     | 0,0,0,0    | 
103320 | 24,32   | 139850,139840,139860 | 139880,139870,139890 | 139910,139900,139920 | 139940,139930,139950 | 0.2     | 0,0,0,0    | 
103330 | 24,32   | 139970,139960,139980 | 140000,139990,140010 | 140030,140020,140040 | 140060,140050,140070 | 0.2     | 0,0,0,0    | 
103340 | 24,32   | 140090,140080,140100 | 140120,140110,140130 | 140150,140140,140160 | 140180,140170,140190 | 0.2     | 0,0,0,0    | 
103350 | 24,32   | 140210,140200,140220 | 140240,140230,140250 | 140270,140260,140280 | 140300,140290,140310 | 0.2     | 0,0,0,0    | 
103360 | 24,32   | 140330,140320,140340 | 140360,140350,140370 | 140390,140380,140400 | 140420,140410,140430 | 0.2     | 0,0,0,0    | 
103370 | 24,32   | 140450,140440,140460 | 140480,140470,140490 | 140510,140500,140520 | 140540,140530,140550 | 0.2     | 0,0,0,0    | 
103380 | 24,32   | 140570,140560,140580 | 140600,140590,140610 | 140630,140620,140640 | 140660,140650,140670 | 0.2     | 0,0,0,0    | 
103390 | 24,32   | 140690,140680,140700 | 140720,140710,140730 | 140750,140740,140760 | 140780,140770,140790 | 0.2     | 0,0,0,0    | 
103400 | 24,32   | 140810,140800,140820 | 140840,140830,140850 | 140870,140860,140880 | 140900,140890,140910 | 0.2     | 0,0,0,0    | 
103410 | 24,32   | 140930,140920,140940 | 140960,140950,140970 | 140990,140980,141000 | 141020,141010,141030 | 0.2     | 0,0,0,0    | 
103420 | 24,32   | 141050,141040,141060 | 141080,141070,141090 | 141110,141100,141120 | 141140,141130,141150 | 0.2     | 0,0,0,0    | 
103430 | 24,32   | 141170,141160,141180 | 141200,141190,141210 | 141230,141220,141240 | 141260,141250,141270 | 0.2     | 0,0,0,0    | 
